"555056","(ukjent)","(ukjent)"
"555067","Mørke hjerter","978-82-48-91416-7"
"555068","Rampete Robin lager stinkbombe","978-82-05-42920-8"
"555069","Venner","9788202419691"
"555073","Misbrukte barn","82-7916-019-1"
"555075","Turisten","978-82-05-45555-9"
"555082","Lov og rett for næringslivet","978-82-15-02217-8"
"555090","Jimmen","978-82-05-41830-1"
"555092","Styrketrening for jenter","978-82-02-42795-5"
"555095","Christian Frederik","978-82-02-43809-8"
"555096","Vi vil ha hund!","978-82-02-39147-8"
"555097","Noia","978-82-8238-062-1"
"555100","Kritisk refleksjon i sosialt arbeid","978-82-15-01888-1"
"555102","Kaja og Stine og gutten som forsvant","978-82-03-25581-6"
"555105","Forelska forever","978-82-03-25547-2"
"555106","Ergoterapi for barn med cerebral parese","978-82-92400-25-8"
"555109","Tims tragedie","978-82-02-42205-9"
"555110","Donut-dagbøkene","978-82-05-45692-1"
"555112","En ekte helt","978-82-02-39052-5"
"555114","Sam og Noa og papegøyen Papaya","978-82-03-25633-2"
"555117","Knekt brett","978-82-02-42247-9"
"555119","Revolvergutten","978-82-421-5761-4"
"555123","Strategier, strategiobservasjon og strategiopplæring","978-82-994742-9-0"
"555126","Når gjøken galer","978-82-02-43308-6"
"555128","Arbeidsbok og casesamling til Hvordan organisasjoner fungerer","978-82-450-1446-4"
"555130","Fugletribunalet","978-82-521-8323-8"
"555133","Utenrikspolitikk og norsk krisehåndtering","978-82-02-37869-1"
"555134","Gaven","978-82-456-0039-1"
"555137","Arbeidsbok til Driftsregnskap og budsjettering","978-82-15-01736-5"
"555138","Driftsregnskap og budsjettering","978-82-15-01721-1"
"555139","Hvis du lyver","978-82-02-42985-0"
"555140","Huset uten speil","978-82-530-3665-6"
"555142","Reykjaviknetter","978-82-02-43710-7"
"555143","Gjenferdene i Breslau","978-82-419-0566-7"
"555157","Den store prompekonkurransen","978-82-05-37102-6"
"555169","Helvetesilden","978-82-02-43824-1"
"555170","Pesten i Breslau","978-82-419-0631-2"
"555171","Flere språk - flere muligheter","978-82-02-34948-6"
"555172","(ukjent)","(ukjent)"
"555183","5:2-dietten","978-82-05-47068-2"
"555184","Reisefører for Norge det Herrens år 1315","978-82-530-3433-1"
"555185","Tenke, fort og langsomt","978-82-530-3552-9"
"555186","Gravrøys","978-82-05-39353-0"
"555189","Trollskallen","978-82-02-42650-7"
"555191","Journalistikk","978-82-05-43004-4"
"555192","Den store boken med eventyr","978-82-05-34226-2"
"555193","Svangerskapsboken 2014-2015","978-82-305-1825-0"
"555216","Spedbarnsboken","978-82-305-1826-7"
"555217","Lærebok i psykiatri","978-82-05-39739-2"
"555222","Med Stalin som gudfar","978-82-02-36947-7"
"555223","Godt nok for de svina","978-82-02-43706-0"
"555224","Den siste pilegrimen","978-82-419-1044-9"
"555225","Den digitale festning","(ukjent)"
"555227","Blodleie","978-82-05-39352-3"
"555228","Bestemødrene","978-82-05-38279-4"
"555230","Familien på Gidske","978-82-05-46097-3"
"555231","Nysgjerrigper","978-82-02-41468-9"
"555234","Sam og Noa og papegøyen Papaya","978-82-03-25633-2"
"555238","Orange is the new black","(ukjent)"
"555239","Statsminister Fahr & sønn","978-82-03-25690-5"
"555243","Drømmer dreper ikke","978-82-02-38219-3"
"555251","Kaja og Stine tar saken","978-82-03-25039-2"
"555252","Kaja og Stine og huset i eplehagen","978-82-03-25448-2"
"555253","Kaja og Stine og mysteriet i skogen","978-82-03-25473-4"
"555256","Kveldsvævd","978-82-521-8500-3"
"555260","Når plutselig en natt","978-82-05-46207-6"
"555261","Ridderrennet på Beitostølen","978-82-7286-239-7"
"555264","Kjedet enebolig","978-82-02-43104-4"
"555265","Det farlige demokratiet","978-82-03-29418-1"
"555266","Klasseledelse","978-82-05-44420-1"
"555267","London 2084","978-82-530-3704-2"
"555268","Hvorfor hopper jeg","978-82-7900-663-3"
"555270","Rakels bok","978-82-05-43260-1"
"555272","Innsjøen","978-82-02-37091-6"
"555274","En diskré helt","978-82-05-45783-6"
"555276","Svik 1938","978-82-530-3677-9"
"555277","Mormor hilser og sier unnskyld","978-82-02-41467-2"
"555278","Håndbok i rusbehandling","(ukjent)"
"555279","Den tause dimensjonen","82-430-0161-1"
"555283","Fortellinger om etikk","978-82-450-1159-3"
"555284","Personlighetspsykiatri","978-82-05-39210-6"
"555285","Operasjon Tordensky","978-82-05-43134-8"
"555287","Elsker","978-82-03-25126-9"
"555288","Operasjon Mørkemann","978-82-05-43135-5"
"555289","Kaja og Stine og hundetyven","9788203256851"
"555290","Kaja og Stine og sjokoladetyvene","978-82-03-25105-4"
"555291","Kaja og Stine og den svarte lua","978-82-03-25218-1"
"555292","Kaja og Stine og snømannen Isak","978-82-03-25342-3"
"555300","World of Spycraft","978-82-02-43121-1"
"555302","Den stumme gutten","978-82-8169-259-6"
"555303","Gjengkrigen","978-82-521-7548-6"
"555304","Teddy på rømmen (6)","978-82-05-45854-3"
"555307","Elise og mysteriet på Hesteøya","978-82-521-8455-6"
"555308","I kampens hete","978-82-02-40970-8"
"555309","Forfulgt","9788282380874"
"555313","Hardkokt eventyrland og verdens ende","978-82-530-3303-7"
"555316","Knoterud FK erobrar verda","978-82-04-14484-3"
"555317","Den 13. disippel","978-82-03-35622-3"
"555319","Sannheten om Harry Quebert-saken","978-82-530-3673-1"
"555327","I natt er du død","978-82-02-43403-8"
"555329","Siste dans og andre fortellinger","978-82-516-8085-1"
"555353","Kampklar","978-82-02-42269-1"
"555356","Operasjon Solnedgang","978-82-05-45277-0"
"555357","Operasjon Påskelilje","978-82-05-45740-9"
"555366","Karusellmusikk","978-82-03-35252-2"
"555425","Keeperkongen","978-82-521-8042-8"
"555427","Huberts verste klassetur","978-82-05-46124-6"
"555429","Jeg kunne spise en ku","978-82-02-39346-5"
"555433","Med publikum som mål","82-7093-239-6"
"555444","(ukjent)","(ukjent)"
"555446","Hjemkomsten","978-82-516-2660-6"
"555450","Otto er et neshorn","9788205462335"
"555503","Dauingsagaen","9788202390624"
"555504","I språkets bilde","978-82-15-01965-9"
"555505","Investering og finansiering","978-82-05-40217-1"
"555506","Deliberativ politikk","978-82-13-02903-2"
"555507","Dauingsagaen","9788202413620"
"555508","Prosjektledelse","978-82-15-01987-1"
"555509","Endringsledelse i det offentlige","978-82-15-00464-8"
"555510","Rampete Robins vitsebok","82-05-33956-2"
"555511","Rettsstridig forføyning","978-82-05-46441-4"
"555512","Bobs bok","978-82-9058-397-7"
"555513","Den barmhjertige terroristen","978-82-05-46183-3"
"555518","Glassbarna","978-82-03-25679-0"
"555525","Korte grøss","978-82-02-36374-1"
"555537","Lamslått","978-82-05-46362-2"
"555548","Republikken Norge","978-82-03-29445-7"
"555552","Påvirkning","978-82-7935-308-9"
"555554","Denne flammende verden","978-82-03-37016-8"
"555555","Perfekt","978-82-03-21927-6"
"555556","Grunnleggende kunnskap i klinisk sykepleie","978-82-7950-148-0"
"555558","Sentrale begreper i klinisk sykepleie","978-82-7950-133-6"
"555559","Fortellingen om sju bål","978-82-03-35439-7"
"555561","Overvåket","978-82-489-1381-8"
"555562","Utøvelse av klinisk sykepleie","978-82-02-41033-9"
"555565","Te med Mr. Dashti","978-82-02-40160-3"
"555566","Kom hjem","978-82-03-21752-4"
"555568","Skjulte feil og mangler","978-82-516-5891-1"
"555569","Den italienske jenta","978-82-02-43447-2"
"555570","Knophs oversikt over Norges rett","978-82-15-01992-5"
"555572","Et tysk rekviem (3)","978-82-442-0097-4"
"555574","Forbrukersosiologi","978-82-02-26798-8"
"555575","Leksjoner i markedsvitenskap","978-82-7935-296-9"
"555587","Sveket","978-82-446-2028-4"
"555588","Innvandrere på utsiden av samfunnet","978-82-7935-357-7"
"555589","Motiverende intervju","978-82-05-42408-1"
"555590","I skyggen av banyantreet","978-82-03-21936-8"
"555591","Oppvekst med funksjonshemming","978-82-05-45898-7"
"555597","Rett, samfunn, tekster og legitimitet","(ukjent)"
"555598","Språk og digitale verktøy i naturfag","978-82-15-01711-2"
"555599","Religionsdidaktikk","978-82-15-02018-1"
"555600","Teslas loft","978-82-05-45100-1"
"555601","Religions- og livssynsdidaktikk","978-82-7634-781-4"
"555604","Velferdsrett I","978-82-05-43036-5"
"555605","(ukjent)","(ukjent)"
"555606","(ukjent)","(ukjent)"
"555610","Kometkameratene og månesmilet","978-82-8178-321-8"
"555612","Konflikt og stormaktspolitikk i Midtøsten","978-82-02-40831-2"
"555613","Palestinske utfordringer","978-82-02-41181-7"
"555619","(ukjent)","(ukjent)"
"555620","Eksepsjonelle og dobbelt eksepsjonelle elever","978-82-02-41902-8"
"555621","Rettergang I","978-82-91060-21-7"
"555622","Rettergang II","978-82-91060-21-7"
"555623","Mennesker og samfunn","978-82-450-0282-9"
"555624","Lesedidaktikk","978-82-15-02309-0"
"555625","Mørket i krystallkulen","978-82-7547-516-7"
"555629","Psykologiens historie","978-82-05-32637-8"
"555634","Buddha på loftet","978-82-495-1200-3"
"555635","(ukjent)","(ukjent)"
"555636","Mørketid","978-82-03-35634-6"
"555637","Før jeg sovner","978-82-80-87362-0"
"555638","Profesjonell utvikling og faglig veiledning","978-82-05-42515-6"
"555639","Ubehaget i sosialt arbeid","978-82-05-46245-8"
"555640","Ingenbarnsland","978-82-02-39497-4"
"555642","Kunsten å være den man er","978-82-02-43155-6"
"555643","Vakre nederlag","978-82-516-8031-8"
"555644","Søstrene makioka","978-82-7547-656-0"
"555645","Sommerdøden","978-82-516-2620-0"
"555646","Første skritt","978-82-450-1550-8"
"555647","Helsefagenes etikk","978-82-15-02077-8"
"555648","Mest om muskel","978-82-02-25757-6"
"555649","Menneskets funksjonelle anatomi","978-82-02-31632-7"
"555650","Sentralnervesystemet","978-82-15-02112-6"
"555651","Jus for økonomiske og administrative studier","978-82-02-39316-8"
"555657","Regnskapslære I","978-82-7802-252-8"
"555658","Jusleksikon","978-82-573-2104-8"
"555663","(ukjent)","(ukjent)"
"555664","Dysleksi","978-82-05-42266-7"
"555665","Under ein stein","978-82-521-8499-0"
"555666","Elevfortellinger","978-82-02-24575-7"
"555669","Nasevis","978-82-521-8339-9"
"555672","(ukjent)","(ukjent)"
"555673","(ukjent)","(ukjent)"
"555677","Pasientrettighetsloven","978-82-05-37600-7"
"555678","Livet er herlig","9788202433109"
"555680","(ukjent)","(ukjent)"
"555681","Infernus","9788282380881"
"555682","(ukjent)","(ukjent)"
"555683","Statsrett","978-82-15-02176-8"
"555684","(ukjent)","(ukjent)"
"555685","(ukjent)","(ukjent)"
"555686","Infernus","9788282380898"
"555691","(ukjent)","(ukjent)"
"555694","Psykisk helsearbeid - mer enn medisiner og samtaleterapi","978-82-450-0953-8"
"555696","Psykisk helsearbeid","978-82-05-42015-1"
"555698","Elefantmannen","978-82-02-37464-8"
"555699","Praktisk psykiatri","978-82-450-1172-2"
"555700","Casestudier","978-82-450-1479-2"
"555701","(ukjent)","(ukjent)"
"555702","Musikkteori og arrangering","978-82-15-00158-6"
"555703","Norsk musikkhistorie","978-82-91379-00-5"
"555705","Bedre hukommelse: Best of Memo","978-82-998591-0-3"
"555707","Sjansespill","978-82-05-45989-2"
"555711","Mitt lykkelige liv","978-82-8315-004-9"
"555717","Bønner og linser","978-82-05-38985-4"
"555718","De som ikke finnes","978-82-0241794-9"
"555719","Eleanor & Park","9788293346005"
"555726","Hund på kroken","978-82-521-7233-1"
"555727","Monsterbakken","978-82-02-43544-8"
"555730","Sam og Noa i revehulen","978-82-03-25682-0"
"555731","Lysporten","978-82-300-1163-8"
"555734","Norges lover","978-82-05-45182-7"
"555737","Statistikk for økonomifag","978-82-05-42483-8"
"555738","Tina","978-82-05-45816-1"
"555740","Oppgavesamling i rettslære med løsningsveiledninger","978-82-592-0049-5"
"555741","Psykisk helsevernloven","978-82-02-39160-7"
"555742","Kan læring planlegges?","978-82-05-42277-3"
"555743","Den flerkulturelle skolen i bevegelse","978-82-05-42259-9"
"555745","Variert undervisning - mer læring","978-82-450-1151-7"
"555746","Dialogos","978-82-11-00701-8"
"555747","Elevenes læringsmiljø - lærerens muligheter","978-82-15-01213-1"
"555748","Den inkluderende fellesskolen","978-82-05-46277-9"
"555749","Det vurderende øyet","978-82-05-41942-1"
"555750","Pedagogikk 8.-13. trinn","978-82-05-46280-9"
"555751","Må vi snakke om demokrati?","978-82-15-02227-7"
"555752","I veiledningens landskap","978-82-02-40539-7"
"555754","Tilknytning og barns utvikling","82-7634-425-9"
"555757","Arbeidslinja","978-82-15-02119-5"
"555758","Levd observasjon","978-82-02-32238-0"
"555759","Dommedag kan vente","978-82-02-43532-5"
"555760","Musikk og identitet","978-82-15-02237-6"
"555763","Visuell analyse","82-7935-010-1"
"555765","Klinisk undersøkelse av bevegelsesapparatet","978-82-450-1221-7"
"555766","Systematikk og innlevelse","978-82-450-1493-8"
"555768","Miljøterapiboken","978-82-05-41820-2"
"555769","Internasjonale menneskerettigheter","978-82-15-01975-8"
"555774","Arbeids- og organisasjonspsykologi","978-82-02-34307-1"
"555776","Med jobb i sikte","978-82-14-05692-1"
"555777","SOS4012 seminar 1: Organisasjoner:handlingsbetingelser, ledelse og strategi del 1 av 2","902-82-201-7069-4"
"555778","Statsforfatningen i Norge","978-82-15-00989-6"
"555779","SOS4012 seminar 1: Organisasjoner:handlingsbetingelser, ledelse og strategi del 2 av 2","902-82-201-7070-0"
"555780","Naturressursenes økonomi","978-82-05-43833-7"
"555782","Brudekisten","978-82-03-35773-2"
"555788","De fem årstidene","978-82-10-05393-1"
"555789","En sjøens helt","978-82-49-51407-6"
"555790","Stoner","978-82-02-43620-9"
"555791","Innsirkling 3","978-82-03-35768-8"
"555792","Maurtuemordene","978-82-02-45093-9"
"555795","Mat, kultur, helse","82-7674-474-5"
"555796","1957","978-82-02-44935-3"
"555797","Alt du kan ønske deg","978-82-521-8252-1"
"555798","Battle","978-82-489-1503-4"
"555799","Mat og helse i skolen","978-82-450-0824-1"
"555800","Regresjonsanalyse for samfunnsvitere","978-82-15-01097-7"
"555801","Bare en dag","978-82-02419080"
"555803","Pedagogikk","978-82-02-41424-5"
"555804","Stormesteren","978-82-03-25814-5"
"555805","Kampen om Kervad","978-82-521-8474-7"
"555806","Fiendeblod","978-82-521-8513-3"
"555809","Angrep fra alle kanter","978-82-495-1311-6"
"555810","Ordforråd hos flerspråklige barn","978-82-05-42386-2"
"555811","Barn og traumer","978-82-450-0952-1"
"555812","Rådgivning","978-82-15-02370-0"
"555814","Noen vet","978-82-03-19616-4"
"555816","Salte raut","978-82-82-51378-4"
"555817","Du skal lide","978-82-93184-93-5"
"555818","Kampen mot superbitchene","9788203258176"
"555819","Jenta som sluttet å snakke","978-82-03-35766-4"
"555820","Avsporet","978-82-516-8314-2"
"555822","Skyggegutten","978-82-05-46384-4"
"555830","Rampete Robins fakta om småkryp","978-82-05-44733-2"
"555833","Tvang i rusfeltet","978-82-05-45073-8"
"555841","Det er min tur nå","978-82-02-44434-1"
"555845","Jeg har et teppe i tusen farger","978-82-495-1408-3"
"555849","Livet i skolen","978-82-450-1393-1"
"555852","Elevmangfold i skolen 1-7","978-82-7634-886-6"
"555854","Samfunnsvitenskapelig metode","(ukjent)"
"555857","Å regne i alle fag","978-82-15-01436-4"
"555866","Tilbakeblikk","978-82-303-2667-1"
"555868","Naturfag som allmenndannelse","978-82-05-37644-1"
"555872","Hverdagsmat","978-82-7547-672-0"
"555876","Exphil for sosialfag","978-82-15-02340-3"
"555879","Exphil for juss","978-82-15-02432-5"
"555883","Språk og argumentasjon","978-82-450-1675-8"
"555886","Ekspedisjonen","978-82-02-44100-5"
"555887","Harpesang","978-82-05-43223-9"
"555889","Praktisk medikamentregning","978-82-02-44161-6"
"555892","(ukjent)","(ukjent)"
"555894","Livets skole","978-82-03-29341-2"
"555896","(ukjent)","(ukjent)"
"555899","Rottereir","978-82-8238-090-4"
"555903","Pappa er et postkort","978-82-516-8128-5"
"555905","Selma & Louise","9788282381031"
"555906","Juss for sykepleiere","82-15-00402-4"
"555907","Sosiologi i sykepleie og helsearbeid","978-82-05-44352-5"
"555909","Herr Fikrys litterære liv","978-82-8270-083-2"
"555910","Badboy: Steroid","978-82-02-44934-6"
"555911","Å utdanne profesjonelle yrkesutøvere","978-82-00-12833-5"
"555912","Innføring i mesterlære, yrkesdidaktikk og veiledning","82-7634-535-2"
"555913","Ridderkorset","978-82-8205-754-7"
"555916","Ting vi gjør for LOVE","9788283150094"
"555917","(ukjent)","(ukjent)"
"555918","Brages historie","978-82-02-45095-3"
"555929","Bare ett år","978-82-02-42085-7"
"555930","(ukjent)","(ukjent)"
"555935","Arrfjes","978-82-521-8661-1"
"555937","Utvikling, lek og læring i barnehagen","978-82-321-0160-3"
"555942","Det viktigste er å få leke","82-7391-163-2"
"555943","Skatten fra Miklagard","978-82-03-35823-7"
"555946","Ella og millionen","978-82-8238-098-0"
"555949","Du & jeg","978-82-05-45968-7"
"555958","Oslo noir","978-82-03-35810-4"
"555959","Broren","978-82-05-46136-9"
"555960","Johan Ludwig Mowinckel","978-82-51-65692-4"
"555961","Megleren","978-82-03-23427-9"
"555963","Hverdagsrehabilitering","978-82-05-45886-4"
"555964","Hjelpemidler og tilrettelegging for deltakelse","978-82-519-2701-7"
"555967","Mat for små munner-","978-82-584-0602-7"
"555968","Menneskets fysiologi","978-82-05-42341-1"
"555969","Arbeidsmiljøutvalget","978-82-05-46236-6"
"555971","Ti tusen skygger","978-82-43-00621-6"
"555972","Møter i bevegelse","978-82-450-0923-1"
"555973","Lesefrø","978-82-02-33898-5"
"555975","Veiledning for barnehagelærere","978-82-02-41129-9"
"555976","Observasjon og intervju i barnehagen","978-82-02-41129-9"
"555977","En barnehage for alle","978-82-15-02401-1"
"555980","Yahya Hassan","978-82-02-44200-2"
"555981","Kaoshjerte","978-82-03-25797-1"
"555984","Sykepleie og jus","978-82-05-42784-6"
"555985","Undersøkende journalistikk","978-82-7147-340-2"
"555986","Og hjertet mitt bare","978-82-05-46859-7"
"555989","Et hjerte av glass","978-82-03-25815-2"
"555992","Operasjon sommerøya","978-82-05-44404-1"
"555993","Discosatan","978-82-03-25816-9"
"555999","Operasjon Vindkast","9788205462519"
"556000","Faglig informasjon på Internett","978-82-7935-327-0"
"556002","Substans og framtreden","978-82-15-01602-3"
"556003","Sauejakten","(ukjent)"
"556004","Dans dans dans","(ukjent)"
"556005","Vaktbikkjefjernsynet","978-82-7147-348-8"
"556009","Ingen er så trygg i fare","978-82-05-46174-1"
"556011","Levende og døde i Winsford","978-82-05-46106-2"
"556014","Marmor","978-82-03-35808-1"
"556020","Sosiale medier i samfunnet","978-82-15-01970-3"
"556021","PR og strategisk kommunikasjon","978-82-15-02228-4"
"556022","Helse og jus","978-82-05-42783-9"
"556023","Vernepleiefaglig teori og praksis","978-82-15-01799-0"
"556024","Metodebok for mediefag","978-82-450-1455-6"
"556025","Forståelse i miljøterapi","978-82-05-39423-0"
"556027","Kristen tro og tradisjon i barnehagen","978-82-02-44156-2"
"556029","(ukjent)","(ukjent)"
"556030","Regnskap og budsjett i kommunesektoren","978-82-02-31391-3"
"556031","Å ikke ville se (4)","978-82-41-91051-7"
"556032","Rom for barnehage","978-82-450-1126-5"
"556034","Religion, verdier og danning","978-82-450-1098-5"
"556035","Norsk som andrespråk","978-82-15-02328-1"
"556038","Konkurs","978-82-997439-3-8"
"556039","Norsk alminnelig strafferett","978-82-91641-17-1"
"556040","Panterett","978-82-15-02377-9"
"556041","Kort prosess","978-82-91641-18-8"
"556042","Tingsrett","978-82-15-01859-1"
"556047","Mystiske gjester","978-82-05-39002-7"
"556049","Folkemordenes svarte bok","978-82-15-02088-4"
"556050","Jeg er in love!","9788205389076"
"556051","Barnet og de andre","978-82-15-01925-3"
"556052","Forvaltning og politikk","978-82-15-02325-0"
"556053","Statsvitenskap","978-82-15-02281-9"
"556057","Legemidler og bruken av dem","978-82-05-42506-4"
"556058","Nøkkelen","978-82-05-41775-5"
"556060","Relasjonskompetanse","978-82-15-01948-2"
"556061","Didaktisk arbeid","978-82-05-44710-3"
"556062","Utvikling","978-82-7634-962-7"
"556063","Den flerkulturelle barnehagen i bevegelse","978-82-05-44677-9"
"556064","Foreldresamarbeid","978-82-15-02094-5"
"556065","Rehabilitering som politikk, virksomhet og studiefelt","978-82-05-39881-8"
"556066","Omsorg i barnehagen","978-82-450-1142-5"
"556067","Strategisk kompetanseutvikling i barnehagen","978-82-02-40630-1"
"556070","Didaktikk for barnehagelærere","978-82-15-02265-9"
"556071","Elevens verden","978-82-15-02383-0"
"556073","Juss for pedagoger","978-82-450-0723-7"
"556075","Klinisk pediatri","978-82-450-0745-9"
"556076","Politikarskulen 2761","(ukjent)"
"556077","God dag, herr Jul","978-82-521-868-2-6"
"556079","Iscenesettelser av sosialarbeiderrollen","978-82-02-40145-0"
"556080","Brukermedvirkning","978-82-15-01889-8"
"556081","Tre små eventyr","978-82-530-3573-4"
"556082","(ukjent)","(ukjent)"
"556083","Konge i snø","978-82-495-1295-9"
"556086","Fargeløse Tsukuru Tazaki og hans pilegrimsår","978-82-53-03713-4"
"556088","Vinternoveller","978-82-05-46130-7"
"556096","Datastøttet journalistikk","978-82-02-40426-0"
"556097","Idea work","978-82-02-39468-4"
"556098","Med kjærlighet til publikum","978-82-02-25840-5"
"556099","Småbarnspedagogikk","978-82-02-40920-3"
"556100","Lærebok i forvaltningsrett","978-82-05-41542-3"
"556101","(ukjent)","(ukjent)"
"556103","Klinisk sykepleie 1","978-82-05-39134-5"
"556104","Klinisk sykepleie 2","978-82-05-39136-9"
"556105","Fra folkebevegelse til filantropi?","978-82-7763-333-6"
"556106","Endringsprosesser i norsk frivillighet","978-82-8095-058-1"
"556109","Inkluderende spesialundervisning","978-82-450-1282-8"
"556116","(ukjent)","(ukjent)"
"556119","(ukjent)","(ukjent)"
"556125","Krig og fred i det lange 20. århundre","978-82-02-43191-4"
"556126","Menn i pleie og omsorg","978-82-15-01535-4"
"556127","Alminnelig forvaltningsrett","978-82-15-01148-6"
"556128","Demokrati i arbeidslivet","978-82-450-1082-4"
"556129","Den gode oppgaven","978-82-450-1329-0"
"556130","Den største forbrytelsen","978-82-05-47043-9"
"556131","Flourish","978-1-85788-569-9"
"556132","Sudden death","978-82-41-91098-2"
"556133","Saus & kraft","978-82-99-92848-9"
"556134","En glemmebok","978-82-99-90765-1"
"556136","Helsearbeid i flerkulturell sammenheng","82-412-0562-7"
"556137","Idrettsskader","978-82-450-1224-8"
"556145","(ukjent)","(ukjent)"
"556418","(ukjent)","(ukjent)"
"556419","(ukjent)","(ukjent)"
"556420","Løvetemmeren","978-82-05-46132-1"
"556421","Sykepleie i hjemmet","978-82-02-40872-5"
"556422","Kontakt med barn","978-82-05-41633-8"
"556423","Helt - ikke stykkevis og delt","978-82-05-42031-1"
"556424","Empatisk kommunikasjon","978-82-05-47452-9"
"556426","(ukjent)","(ukjent)"
"556428","Utviklingshemming og deltakelse","978-82-15-02288-8"
"556429","Monika-saken","978-82-419-1129-3"
"556430","Bare et menneske","978-82-495-1202-7"
"556431","Guds barn","978-82-03-35771-8"
"556433","(ukjent)","(ukjent)"
"556435","(ukjent)","(ukjent)"
"556438","Sannheten og andre løgner","978-82-8169-322-7"
"556439","Sjarmen med tarmen","978-82-02-45566-8"
"556442","(ukjent)","(ukjent)"
"556444","(ukjent)","(ukjent)"
"556445","Innføring i utdanningsvitenskap","(ukjent)"
"556450","Cowboy-Claus og den prompande ponnien","978-82-521-8098-5"
"556451","Prinsesse Fibi og draken","978-82-521-8100-5"
"556452","Kjendisen","978-82-02-45125-7"
"556454","(ukjent)","(ukjent)"
"556457","Klinisk undersøkelse av ryggen","978-82-7634-735-7"
"556458","Klinisk undersøkelse av nakke-skulder","978-82-7634-351-1"
"556460","(ukjent)","(ukjent)"
"556461","Britt-Marie var her","978-82-02-45720-4"
"556462","Silkeormen","978-82-02-45435-7"
"556463","De døde har det godt","978-82-05-41658-1"
"556464","Psykologi og psykiske lidelser","978-82-05-44854-4"
"556465","Geriatrisk sykepleie","978-82-05-46449-0"
"556466","Tonje Glimmerdal","978-82-521-7403-8"
"556467","En innføring i ADL","978-82-7634-912-2"
"556468","Det personlige i det profesjonelle","978-82-05-34797-7"
"556469","Psykisk helsevernloven med innledning og kommentarer","82-02-19829-1"
"556471","Vaffelhjarte","978-82-521-7977-4"
"556472","Farvel til Eddy Bellegueule","978-82-03-37058-8"
"556475","Biene","978-82-49-51405-2"
"556478","Wienerbrorskapet","978-82-03-35893-7"
"556479","Wienerbrorskapet","978-82-03-35893-7"
"556480","Den smale vei til det dype nord","978-82-02-47881-0"
"556481","Den grenseløse","978-82-03-21929-0"
"556482","Solguden","978-82-02-45648-1"
"556483","Alex","978-82-03-37005-2"
"556485","Vi var løgnere","978-82-93346-24-1"
"556487","Merkelig vær i Tokyo","978-82-7547-687-4"
"556493","En ny vår","978-82-8211-337-3"
"556494","Beckomberga","978-82-03-21941-2"
"556495","Skamtegnet","9788205473034"
"556496","Silber","978-82-05-46252-6"
"556497","Et friluftsliv","978-82-05-47343-0"
"556498","1864","978-82-05-46889-4"
"556499","Tragedien i Svenskhuset","978-82-8104-204-9"
"556500","Helt gresk","978-82-02-40829-9"
"556501","Zombie City","978-82-05-47901-2"
"556502","300 sauser fra hele verden","978-82-02-38760-0"
"556503","Skoddefyrstens hevn","978-82-02-47687-8"
"556524","(ukjent)","(ukjent)"
"556525","Den gode assistenten","978-82-446-0982-1"
"556527","Herre min hatt","978-82-03-37048-9"
"556528","SOS1050 Metodologi- og prosjektseminar","902-82-20-19356-3"
"556530","Omar, Filip og Moa gjør alle glade","9788205476745"
"556531","Uro","978-82-51-68130-8"
"556533","Å slentre plystrende forbi kirkegården","978-82-02-43741-1"
"556535","Begravelsesriter","978-82-51-65890-4"
"556537","Løgnen om Jippi","978-82-04-15509-2"
"556541","Livet på nytt","9788282701013"
"556547","Ada","978-82-02-4516-1"
"556548","Saken mot Abelone","978-82-02-37598-0"
"556550","Norske interesser","978-82-02-29134-1"
"556552","Stå imot","978-82-328-0002-5"
"556556","Anarki, makt og normer","978-82-7935-317-1"
"556560","German-Soviet relations between the two World Wars, 1919-1939","0-8018-6998-6"
"556561","Søndager i august","978-82-02-47971-8"
"556562","(ukjent)","(ukjent)"
"556563","(ukjent)","(ukjent)"
"556569","Ved porten til helvete","978-82-02-31446-0"
"556570","Det litterære apotek","978-82-02-44386-3"
"556617","(ukjent)","(ukjent)"
"556618","Elizabeth er borte","978-82-02-42936-2"
"556621","Metoder for bedre arbeidsmiljø","978-82-05-44899-5"
"556623","Hyttemysteriet","978-82-521-8736-6"
"556627","Arbeidsmiljøfaktorer som påvirker hele mennesket","82-7305-104-8"
"556629","Dyr, sortert etter alder","978-82-8288-076-3"
"556633","Miljøbehandling","978-82-05-44862-9"
"556635","Borgerens kontraktliggørelse","978-87-412-2357-5"
"556637","Klinisk barnepsykologi","82-450-0305-0"
"556641","Barna fra toget","978-82-02-43476-2"
"556642","Hatties tolv stammer","978-82-02-42213-4"
"556692","Samlivsboken","978-82-496-0803-4"
"556697","Den lille prinsen","978-82-03-24505-3"
"556702","I inkvisisjonens klør","978-82-02-47842-1"
"556703","Far vel","978-82-7634-950-4"
"556704","Eksisterer Gud?","978-82-02-41793-2"
"556706","Mot til å leve","978-82-02-41493-1"
"556707","Akademisk skriving for bachelor- og masterstudenter","978-82-450-1442-6"
"556708","Dømt til frihet","978-82-7634-900-9"
"556709","Medienes privilegier","978-82-7147-347-1"
"556710","Psykologi","978-82-15-01502-6"
"556711","Entreprenørskap og innovasjonsledelse","978-82-02-36686-5"
"556712","Svøm med dem som drukner","978-82-05-42199-8"
"556713","Nullpunkt","978-82-05-46138-3"
"556714","Kuppet","978-82-05-47147-4"
